x,y,z,token
-5.284218,1.8560487,-15.961826,orderly
10.073808,18.302633,-7.804617,spires
-5.880693,18.293547,4.907387,raspberry
-13.9988785,2.266138,16.943281,saracen
-7.3027606,21.41067,-1.593669,screen
-4.820736,-7.724516,9.143323,obstinate
-2.4127219,-1.5603776,19.526686,melon
20.408392,-14.153022,8.449596,pharisee
17.31022,-10.844943,4.995841,beelzebub
2.4487498,3.0058358,-10.511823,conquering
5.522623,-1.0411519,-6.226415,torments
-6.5047846,-0.58547395,14.695102,dunstable
7.6490755,-25.398977,5.2817607,broughtest
-0.94803613,17.332897,-0.46180817,facing
-12.493826,-11.976485,-3.6031468,argued
-1.8834649,17.700735,-7.59336,swims
23.913385,5.806303,-6.216045,hewed
13.913337,2.5761693,-16.738817,commandeth
-9.315096,-7.427766,16.81835,eats
21.904556,8.93424,-12.412109,balm
-10.453873,-10.818626,6.7582994,exclaim
6.1908817,-0.035438254,0.22963455,nightly
-10.851282,-9.076316,9.813353,exploring
-22.050596,12.402685,-3.056446,silenced
-17.159775,-0.8318875,-16.657923,extensive
-9.974048,17.095188,-1.0399387,enchanted
2.9997687,-12.520961,11.149555,publius
5.10019,17.29671,-3.1690903,rifles
-14.135854,6.5444274,-8.735562,sighted
-3.6635458,-1.3134682,-2.2860193,speculations
18.442125,-13.944313,6.0697966,festus
-3.311526,-0.6106828,-2.207431,surround
21.46292,-8.789631,4.8838315,silas
14.245573,-12.938108,3.4525125,wist
-3.3329,-23.632792,2.0540812,diminish
-1.7873579,24.59424,-3.6060653,brisk
-6.705609,-12.809395,-6.7073064,selves
34.063152,-12.610776,1.4908684,amminadab
-16.509102,8.821705,-3.1434784,discovering
4.9357486,3.6992588,1.5992072,slumbering
-13.115477,8.496557,17.59757,ducroix
24.56348,-3.3906262,1.5170327,drave
21.624285,-1.8405199,-16.436512,bake
-20.025888,2.953967,17.776756,larkins
2.520466,-2.276268,-11.968512,seeks
-4.954693,16.597406,-2.0182288,gardeners
-9.867939,5.05156,-8.764344,appropriate
23.512283,11.856887,-6.6964912,flanks
13.666563,8.987365,-8.055715,icy
7.740971,22.581402,-11.154248,haze
-2.178408,9.893526,-14.787606,formless
-13.166158,15.942537,-10.098034,profile
7.4779935,6.041578,-4.001508,melodious
-8.911021,11.85675,0.9226036,bachelor
-31.917759,3.7102158,3.187309,plymouth
9.153472,21.15209,4.6377807,ankles
3.0514393,2.2258492,-3.1546621,arrogant
-5.3741426,-8.420661,18.497437,squeeze
-10.452966,5.8687515,-10.623778,toy
-6.1963606,10.890859,-9.931432,grotesque
-6.0451384,-18.351036,4.090589,dismiss
-15.421289,-6.6241775,-7.417049,eloquence
9.177917,15.443099,-0.074727476,seaweed
-27.444519,4.586187,0.8865907,parsonage
12.705873,23.386686,-1.1736288,curly
6.3827553,17.018223,5.6978254,spades
3.6279798,19.972853,0.88729745,sheer
-8.448631,-5.261808,-11.9509,personality
-12.167725,5.227715,-4.924671,eloquent
-11.244918,-4.5866704,-9.056997,credulous
-4.6826243,16.032064,22.281513,squirrel
-7.332378,-11.202127,6.0866427,debts
-7.03275,17.660208,2.4601822,paces
13.89569,15.095124,-5.155675,hut
-0.5460906,3.734665,-11.687112,planet
-21.310776,0.2543829,-12.700813,firmness
-12.017966,10.036092,13.991097,monotonous
6.4268346,20.421186,-4.675593,bathed
9.81008,3.4860818,5.5559635,bubble
-6.0732794,0.74028957,-2.2197013,"""."
-10.031252,-7.916735,-9.3777275,derive
-9.723006,-2.6360397,-3.9601588,conceivable
-11.632878,-1.711464,5.299989,practically
-8.661176,-1.2110037,-3.4981086,exists
-6.9038587,7.513936,9.515264,shopkeeper
-6.4634666,19.519037,-10.670954,colourless
4.041393,4.5792875,-4.1437316,diffused
6.843451,-0.17609327,12.43724,pierce
-4.739764,-4.4950104,-8.271417,tyranny
-10.837442,9.620402,3.0494664,constable
1.9722072,2.6598935,-24.746292,warmed
-8.058405,20.805979,-2.63288,dazed
3.4393876,22.313396,8.092795,plane
6.846821,-12.998099,3.4103189,resort
10.754845,26.185387,4.7148542,tilted
8.1008005,20.20914,4.4507303,pallid
-0.308893,4.5900993,3.7540479,defeated
-18.311155,-4.4932027,-7.4392495,courteous
-9.137045,4.7148275,-6.652288,noted
0.9068523,21.403957,-6.176207,continuous
-12.441913,-4.335804,-0.031010095,reader
4.392606,-3.8009229,-8.04108,plight
-5.4282413,18.557886,-5.720201,massive
-0.7532723,16.710546,3.844067,wrecked
5.69561,13.831456,-10.297215,processions
10.6137495,14.597979,-14.698052,texas
1.7040024,2.3080812,-24.934013,disguised
-8.155544,-1.2310294,19.567453,r
-12.23417,21.995192,0.056598634,restaurant
0.8595942,-2.4079614,-9.352985,doomed
12.814433,-12.972584,1.2685412,constrained
0.25097832,7.473209,-9.876903,vegetables
-18.843916,5.9327645,-4.477795,carelessness
5.1287346,15.295306,-2.4103348,dug
-3.9842198,1.4862988,-10.158746,expand
9.657302,13.740057,-14.752061,missouri
-5.761593,-7.9496403,-22.84889,perplexed
7.1823707,21.875502,3.880014,vault
-16.393589,-9.623993,-1.9079791,contentment
-0.23904741,0.27553263,-27.070673,embraced
3.9566765,1.5176449,-2.2585118,diet
-22.966696,3.4051871,-8.573932,heightened
-17.00682,16.721928,4.4705276,opera
3.4865317,9.930299,-3.6561747,mechanics
-19.693287,-7.780902,11.790648,badly
1.3885564,28.363316,5.3290706,lashed
-11.503025,-13.074773,3.4047732,unfeeling
-18.823622,14.888531,-4.8211136,unmoved
-0.040036697,7.835327,-5.8910837,triumphs
12.957866,19.375101,-8.202535,fragrant
-13.342344,-14.298334,6.3560815,argue
0.19124265,22.631037,-2.2333329,ploughed
3.9815164,19.454752,6.543579,boxes
8.219057,23.84848,-0.028025318,fluttering
-5.7359195,27.8797,4.848788,stride
9.313145,8.740171,-5.8782268,torrent
-8.911464,18.639984,-2.6324627,disordered
-11.140993,-11.451155,-10.7775755,justification
0.90037435,10.592071,13.478398,wears
-0.019161185,10.455062,-13.727859,brightest
3.6977363,25.13714,9.236247,twisting
-12.032412,6.119734,-9.902489,moods
3.0420916,8.98642,-5.0235295,trains
5.6448517,20.759184,3.735804,mirror
6.0798235,16.335793,11.77372,ape
8.586092,4.164873,-2.088617,chanting
9.892274,19.170671,-4.355356,sparks
-5.057728,8.679782,8.94852,greeted
9.325603,7.3182206,-8.82653,shines
-2.8981302,14.810687,5.0630794,strayed
-3.7615085,-1.857536,-3.3506455,penetrate
-7.2031393,-16.44954,-13.133333,reproaches
-15.800816,-1.0524179,-5.218551,involve
-2.5658798,24.805202,-7.5467668,twinkle
-6.451996,7.324726,-10.13837,structure
-17.441778,-5.4592032,-4.3447275,adding
-3.5748684,-3.6882885,5.1239924,conditions
-2.3373978,16.40392,3.2717736,fired
8.768822,17.809023,3.2620678,torch
-4.983982,3.8521013,11.945078,cheers
3.4210086,14.210301,-0.3044115,sporting
-2.5790396,-1.5399942,6.577737,prose
-30.869198,0.7645831,2.3735251,tete
-19.478565,7.398757,-12.204281,urging
12.857783,-20.326748,-3.0490754,controversy
-5.997232,3.784908,-12.868247,organs
-0.009903841,-19.263163,11.016032,thanke
12.463673,9.793653,-11.571129,vapours
2.0153742,11.88583,2.5542696,disorder
-29.03259,1.5501631,2.7604427,invitations
8.153602,-24.18186,-0.16276088,143
-0.346752,-18.09187,9.518573,wisedome
25.88197,15.19234,-7.5314975,wedge
12.227605,17.901657,-10.894338,snows
9.335409,-19.829271,-2.9955876,112
-11.760253,8.120122,11.685455,reverend
-0.3147051,-16.084862,12.027213,knowes
16.21811,-7.4847403,3.9036376,ambassadors
0.4959445,-10.414055,6.4243617,consort
26.12236,-15.108582,0.86773396,rechab
-26.398014,-6.7187157,-4.6200037,overpowered
14.0769005,-1.1092509,-12.877249,cleaveth
17.346186,2.903199,-6.569161,overflow
29.481699,-1.2347063,2.9746096,gezer
0.86955404,-11.704337,9.841617,hearke
2.6320872,-15.525118,11.990409,blacke
1.5881509,33.614986,0.49907798,manned
-1.4334286,6.816903,-11.828285,welded
8.425926,-18.87071,-2.5207174,boldness
23.031212,-4.260611,1.8410085,ethiopians
12.663116,-1.6292824,0.23519546,booty
5.652893,-20.170965,10.420789,ioy
4.6285005,-0.9218835,-12.520727,impious
-6.535944,20.904211,-5.813953,dubious
10.940612,-3.564273,-2.4010162,doubled
-19.274393,0.07955624,-7.936988,development
-1.567857,-18.791718,1.4789644,meddle
-0.5110675,-5.667152,3.1208532,dangers
-20.808697,-13.371202,4.3436694,distressing
3.2274568,-12.579187,-2.2244985,repay
-12.922249,4.1999216,-8.483993,struggles
9.796596,-27.610802,1.8222338,thinkest
-17.613796,-10.16214,-7.7495604,alliance
-6.2096415,-6.4167404,4.7979727,damage
27.273157,-5.692995,3.696079,eglon
4.3014627,14.838265,2.546288,reel
6.093139,19.632084,-1.0661887,sucked
9.730881,-20.09964,-7.7581644,answereth
17.900354,6.4859505,9.214622,sling
9.635879,12.491777,-6.1820445,bleating
-15.837149,-13.361719,2.2428472,resources
8.829231,-18.611303,-12.547378,delivereth
18.76926,0.3939718,-15.032352,reapers
-20.596613,-4.3216176,-8.437842,needless
2.520859,-10.850118,10.8336525,portia
9.736722,-26.573362,2.7818213,hearest
11.263241,3.6835458,6.2248425,sinews
-2.5330145,5.58611,-6.136085,extinct
-23.65001,3.494642,3.582725,nephews
-20.414616,-6.122143,-5.7399864,compassionate
-17.444643,-6.6145663,-2.3738012,ingenious
10.230321,-18.537243,-3.5394142,stedfast
29.901648,-12.494826,1.8705225,abinadab
15.276742,-23.879622,8.145964,psaltery
1.6103309,-16.497797,7.471344,stirre
1.6445947,-18.603489,17.092716,metellus
-21.781593,0.72127205,-11.998093,wretchedness
13.825742,9.151463,-8.480167,deeps
10.35105,11.834714,-9.838154,banners
-6.401727,5.9906654,-17.169378,impalpable
1.9542098,-15.204377,8.037337,sweare
28.486187,-2.0868793,2.8594155,rabbah
28.543306,-7.477185,-7.0542226,pertaining
13.023015,-22.519112,-2.6842294,98
-10.208994,2.4988227,-5.147964,ambergris
15.3692465,22.0007,-8.299391,myrtle
-11.219762,-3.1183593,20.552937,bunger
-6.7512465,-8.868466,-6.799505,distributed
-10.960125,-9.974547,11.133894,grandmama
5.414222,-25.218952,4.0190573,madest
-29.091635,1.4520658,2.634961,occupy
3.8881342,-0.20123017,-5.3886538,distracted
-0.3303831,-19.179964,13.100006,caius
6.3408394,0.40909022,6.9147477,musing
-22.710777,1.8188026,5.2514234,pupil
-2.953421,13.595241,-16.025532,airy
6.7019553,-13.1131,-6.2984858,obeying
7.315386,9.663196,-11.696894,copious
0.21737464,2.4876623,-12.448267,wonderous
6.004419,4.746352,-8.985892,lusty
10.500722,-0.8243836,-4.3230457,doves
-1.4657959,19.167322,7.990771,boot
8.463696,-2.3743336,21.875187,gent
4.989088,33.13488,0.90397877,spar
-13.056349,-10.221846,8.816143,tiresome
4.696172,-11.43606,-8.039085,thenceforth
31.902418,-7.9547024,5.628508,remaliah
22.907019,-11.854211,10.899549,belshazzar
-16.125336,-11.111301,4.904623,handsomely
-0.2795753,-17.90022,16.413532,gertrude
35.939568,-14.04327,5.944534,kareah
-5.1734147,6.641585,14.00367,beautifully
-26.973686,-4.57735,-4.3533235,refusal
-7.4807425,-18.41039,-5.3562694,offences
-1.0327731,15.562892,-4.8112006,equator
3.6048994,6.554686,18.705805,yarn
8.545172,-3.0932195,22.401596,reynol
18.36126,-4.2309637,3.8145652,uriel
24.58131,-11.444184,5.2322645,sennacherib
19.176722,-1.6730083,-13.021495,glean
10.682607,3.7994728,9.471151,wag
29.045004,13.488448,-9.196087,chapiter
-1.9972588,-11.176268,3.9682739,tedious
-6.4359007,17.959013,7.629916,wavering
6.25639,6.537262,14.649426,razor
24.594452,10.116063,-4.2073436,crowns
-0.6428235,6.2861695,8.597825,lull
-2.9160693,11.375031,12.982196,lizard
5.4274607,9.282276,-14.681729,growths
3.976442,-13.088352,16.72111,fortinbras
-0.63578254,15.537499,-1.1322017,mounting
35.362873,-12.329197,1.6916865,jedaiah
-20.856934,10.804071,-3.2218268,decisive
5.3650064,9.556665,10.273393,capstan
6.5138426,-0.71379167,-5.36271,strangled
-0.52336204,-9.190241,-3.0059335,labouring
0.046784095,30.337492,3.7547352,levelled
26.48041,0.4001677,-8.290713,purified
8.349101,-9.540179,0.7760754,discouraged
-3.2003865,-25.1719,3.4754755,superfluous
3.5650036,26.115303,2.3832684,outs
17.511984,3.56562,10.229329,buckler
28.232895,2.9744904,-8.178169,censer
4.5764394,15.531784,-7.1214304,fishers
-5.0520625,2.0760381,14.143296,shipped
8.72052,3.5157158,-1.4652942,marches
4.2450633,-13.619402,17.981712,malcolme
-13.845194,-3.2545843,-3.0778716,medium
-14.480118,3.1305385,-10.103503,career
1.2235384,11.843757,7.145095,upside
9.21423,23.807741,1.3491023,beetle
4.4989586,14.588531,-4.099964,ferry
-13.974473,12.445508,10.33111,incomprehensible
-4.3882065,13.540563,-9.121739,hostile
-3.112618,11.362978,-14.86043,brooding
0.551722,4.4809813,10.189106,laughs
1.2083873,18.973019,-12.1499605,highland
6.4940243,-20.376854,1.0081127,ponder
7.888874,21.044382,8.658913,leans
-0.4030602,6.384732,-7.7508483,types
0.12101595,17.714376,4.4334135,ranging
11.594319,9.605325,6.1436872,chasing
13.335781,-14.455255,-11.973574,holden
-12.139931,-2.7594988,13.959077,madman
-1.5665758,25.331074,2.1033974,greasy
-8.30445,3.4100711,-4.336905,accidents
-4.171651,19.031431,3.4710371,stunned
-2.3664637,20.793743,0.54221493,platform
-12.667821,-10.692866,14.081614,rascal
-5.7385254,-4.3856664,2.1559324,payment
3.8725579,4.4417615,10.462734,shudder
-3.8413498,-16.519384,-4.1063123,comforter
-6.751186,11.57163,-14.44203,placid
2.0551732,-19.663124,-7.452618,doers
-24.243494,-0.62462044,-9.894284,wonted
19.964231,8.779152,-8.234212,clods
5.3410234,-13.637913,-1.0684227,throughly
12.372478,1.5996356,1.1497841,feasting
-11.176939,-21.726618,-11.712486,befell
22.557098,-15.823401,5.1223516,gehazi
-18.158081,0.016712861,-12.576543,meanness
-5.3395686,10.605148,12.018069,jester
-4.6127048,1.5896039,-0.20444292,recorded
9.558905,-23.34671,-2.3536508,assuredly
6.0764065,28.819542,1.0942417,parallel
7.4384236,13.012156,-8.481146,monument
25.932337,-15.1664,0.8709825,jonadab
-12.194031,-2.6366112,-0.9547954,historical
1.2484359,-1.094051,-9.362125,homage
29.791454,-15.443124,8.635755,haggai
-11.44539,-2.7301164,11.475435,christianity
-6.2648807,12.90899,8.57652,stark
-8.082435,4.618266,9.896109,parliament
5.4258523,22.757862,-10.372095,mists
-8.190707,9.719377,11.415722,sulky
-31.021873,3.148163,4.6384068,magna
-12.817917,16.319666,-12.847129,combination
25.87236,-5.2752533,3.7713215,hadarezer
-0.7948384,-5.6851225,-0.9653582,decay
-15.935086,5.217653,-7.022655,amazing
-6.879694,-8.045365,18.734379,wager
2.723104,29.025354,4.5229154,coils
4.2799916,22.248875,6.2030454,parchment
21.18741,-12.959789,-4.512757,huram
0.56407076,17.65846,11.251091,shutters
-4.210223,-5.828784,8.281117,convert
34.866734,-13.369477,0.33051923,hanan
8.888004,-7.133054,-3.403898,ordain
27.696053,17.285702,-9.062996,thickness
30.152908,-13.980586,0.06917796,barzillai
23.472788,-13.085541,7.175412,ornan
-9.111866,16.156267,12.37624,choking
-16.897648,7.3041277,1.4594269,busily
12.391268,16.093695,-7.073649,lonesome
11.749291,10.660562,4.8811026,jeopardy
2.6114998,-18.239267,-9.765711,trespasses
-3.2907722,17.384398,13.412386,tearing
16.950724,-3.8473458,2.0959842,frode
28.191687,-13.409269,2.2863228,ishbosheth
36.64829,-11.426835,1.7895855,salmon
12.884639,10.008224,4.9809165,beset
-1.1237067,15.496237,13.608455,filigree
-11.387471,-12.420727,12.112694,brandon
34.814865,-13.146977,1.7613881,shephatiah
-16.337858,4.5015907,-12.748754,balanced
11.708917,-2.4163163,-3.49718,boiled
2.3737671,-14.412664,1.6835678,bethink
-7.8717,-6.238035,25.346182,hasn
-12.147387,3.2172577,4.155247,buns
10.375,19.845098,5.626279,hinges
-3.291906,21.160126,-7.515355,flashes
-14.227296,11.708662,0.6065551,awaiting
15.46924,0.11925276,-13.783394,runneth
-5.1554337,2.8258934,17.89061,tarts
24.552322,9.448564,-6.7503047,costly
3.1737082,15.791806,-5.2106047,tracks
-7.4529176,7.751456,-17.433918,literal
10.271691,-24.493202,-5.576184,stablish
-15.319633,9.426109,19.579033,gloomily
8.005127,17.213604,-4.537512,blocks
23.483301,-4.6471653,4.935048,jabesh
0.43842027,-25.558092,-0.8540003,liken
-3.3380778,-25.238615,-8.655797,temperance
13.565621,-3.8500752,3.188585,nourished
-3.2025073,-6.998405,3.3201811,doubting
-4.2463026,-6.063775,-4.3944387,shunned
19.671543,-4.072035,5.5765624,spied
24.738958,2.4663987,2.654911,tophet
3.5808804,24.354498,6.258725,anvil
0.16305034,-20.472298,4.276023,countrymen
34.5081,-14.098715,1.3429333,zichri
7.225282,20.671255,11.538061,screwed
6.0715213,-2.3678253,-13.304592,incensed
0.95952183,-5.088349,3.1702147,wasting
33.156296,-17.992863,-0.8153639,abihu
16.339594,2.1609988,-3.9346833,swarms
-8.790751,5.472054,2.9884593,mess
13.848794,3.2278624,-16.216618,precept
18.350964,-14.0267935,6.0513644,agrippa
11.9111,9.854015,5.739986,anchors
20.66081,6.3701677,2.1451683,brink
32.041134,-13.397508,-1.2290967,pharez
13.442586,-2.1709025,2.9582157,replenished
-15.2434635,5.452803,17.92275,rejoined
16.0988,13.3050785,-12.394147,oaks
29.276968,-4.7536774,-7.2939405,signet
8.155782,15.742807,2.894062,spilled
5.3479323,-6.157498,-5.7431827,access
15.077467,-13.272753,-6.3966913,divination
6.019867,-27.036234,2.3384106,seekest
-3.1702416,1.9136313,10.616574,spain
6.596635,13.61424,3.6135604,grinding
12.182018,-21.167406,0.2957683,timothy
27.71149,6.016092,-7.5614285,hyssop
5.5613656,-19.582493,-8.639289,recompensed
-2.681763,8.656469,-20.188019,uttering
-10.479945,11.013593,10.267332,questioning
26.42642,-4.395963,-10.002786,pigeons
23.773636,9.521694,-6.3197803,inclosed
22.798473,9.162798,-6.301162,tablets
3.0984266,-2.4619896,7.9414306,bat
11.768561,-14.384724,2.6578825,tempter
-5.300264,-21.90235,3.3139389,reject
19.862595,-11.400819,-4.2748475,proclamation
30.274431,5.773476,-5.388061,caul
26.140182,0.13961905,-8.153065,purifying
11.371669,22.368668,-5.1701126,pearl
15.139544,-8.129079,-6.4787126,wheresoever
5.9416323,-20.059538,2.6180556,fret
22.31055,-18.462923,9.018564,magdalene
-4.751801,15.109742,1.8524597,rowing
5.0243483,26.342407,-4.426449,foaming
17.310846,-3.0058308,-0.29727986,renowned
2.9144065,1.6447307,-27.69556,beckoned
7.4122205,16.702211,3.8112862,battering
14.466894,10.4619465,4.464854,foreheads
7.536085,-24.836708,6.4484725,floweth
1.6274375,17.906513,-1.0344856,launched
3.2956288,-19.723866,-8.431921,unrighteous
-6.6571164,0.7440768,-2.1141462,citizens
-8.517909,17.75339,-6.5804133,austere
-13.530513,-11.353833,9.142417,_that_
-21.816029,-3.9107127,-10.178488,communications
9.318281,-9.560732,-7.6865315,perdition
19.712225,-0.93243974,-15.051442,seethe
9.025253,-23.182888,1.0687965,backsliding
0.39803803,19.521235,6.0083065,planting
-30.381817,-8.345261,-0.3890107,dissuade
30.936512,-13.124752,-1.4937743,anah
5.445645,6.808075,-7.5695496,reaping
29.270918,-1.015989,3.0460677,geba
19.85346,-5.4314675,-3.0349646,zebah
-22.284775,3.7893252,20.90605,godmother
2.1405597,-18.658518,-5.533823,evildoers
10.525463,15.757704,-9.640207,swamp
3.545086,16.067787,-4.6117773,rocky
19.470518,5.742088,0.5801501,tempestuous
8.95676,-11.28386,-2.1866834,beguiled
6.1685324,-21.117313,-13.707425,scorner
34.409397,-8.669314,-1.0158247,enoch
34.617474,-9.330973,-0.7050231,lamech
9.151291,-9.132499,-19.460052,shortened
11.790623,12.592443,-7.5078397,warbling
-6.628466,19.048449,-2.2922046,abated
-15.956494,18.681313,6.1523714,alehouse
19.78764,-5.4080453,-3.1072323,zalmunna
-13.111031,3.4725268,-10.711156,eyesight
15.477475,-13.500026,-2.1448405,reproved
7.9389467,-21.88271,-12.815822,uprightly
-2.064184,-1.7478745,-2.182907,influences
5.622124,-18.088312,-12.226985,correction
-16.64227,1.3431226,6.0910044,customer
23.76241,-5.7092347,2.381639,jabeshgilead
-9.515595,17.351854,-0.3504121,imminent
-2.4821448,19.89954,7.640645,commenced
-6.622854,8.270262,13.765414,knave
6.694908,17.02437,-4.857549,gulls
-3.7959611,3.558764,-7.2029777,oldest
11.785607,21.140362,-5.373335,coral
11.978297,15.901049,-8.022124,shoots
9.074237,-12.943192,-4.2762804,persecution
6.5661693,7.43447,-2.634316,tunes
2.62457,-13.833467,10.090332,writ
2.0015569,7.3470635,17.061405,plump
-3.0757704,11.699582,-15.726898,prophetic
23.220695,-15.325711,-1.3389992,birthright
6.8192177,-20.941282,-1.7831602,instruct
25.574762,8.85051,-6.5550313,earrings
8.351446,-25.506634,3.5820584,heardest
6.713705,-19.002647,-11.768963,deceitfully
-3.3119981,-6.544767,-5.7809196,shun
-1.2507195,8.0675955,-7.483024,erected
-5.165611,3.2922838,-8.236288,abounding
10.412488,10.32955,3.246179,bellies
20.516613,9.987797,-8.829466,speckled
6.0561543,2.7337584,-7.663196,youths
12.913456,4.10997,-1.3575411,awaked
15.021099,14.284119,7.4506116,claws
-0.3193143,-9.379779,-5.917551,sustained
17.504128,2.5250416,-15.180081,sowed
19.17126,9.753826,6.288869,vesture
9.085378,24.188444,7.694922,mane
-9.672649,7.6103387,14.122746,speaker
20.78898,-1.6076149,2.6749399,castles
21.511679,-7.951902,-2.3222768,kedar
6.657591,-15.986573,-1.3933029,draweth
5.321345,12.528139,-23.573574,noonday
25.609482,9.126498,-6.3392673,bracelets
12.147492,-19.782299,-1.2300959,113
-9.599415,3.4066067,20.764044,sweepers
8.298862,-6.7574954,3.3693476,weaned
13.65154,-18.350266,-7.141967,111
23.21411,-3.6395183,-1.0549619,ashtaroth
26.747595,-18.069107,0.7501123,hagar
32.077244,-5.8683534,10.7328615,thirteenth
13.063933,-22.689955,-3.3879662,99
-10.312562,4.6098332,13.282093,pooh
-23.309914,-14.67029,-2.9019213,prompted
6.74036,24.65606,2.26144,backed
-12.798863,-8.70392,-5.3473854,negligent
-19.647905,20.17,1.986599,clifton
11.6972065,30.112045,-2.511689,saffron
-12.436143,1.0489304,17.064825,finn
9.548686,22.973757,-6.8673754,flakes
-12.78762,-11.179344,-2.8213089,trusting
6.5302143,17.334654,-7.9765124,freighted
-21.462244,-11.443803,-10.133092,deficiency
-0.22530924,-7.870959,-20.478792,complained
-19.881062,3.4220476,17.295385,civilly
-15.421152,10.530458,0.9650573,derick
7.685159,9.6174,-7.633864,breaths
-1.1327441,-1.1170918,13.391845,mutton
-14.154225,-0.23898476,16.187971,richard
-8.792814,-10.210252,1.7539597,pretending
11.125184,21.64612,-5.6741843,granite
-13.132859,-6.8198085,-11.523312,efforts
-17.579304,7.8787017,-6.43627,precision
4.352031,-12.223359,-8.317934,ire
-24.270357,-5.0953803,-4.0620246,apprehensive
-18.896408,-10.079034,-4.887444,dependent
-4.2358847,-9.666966,-2.5205693,calculate
-12.268243,-3.961968,-1.8775473,internal
-10.10812,12.130338,10.643395,passionately
-2.2530994,-12.4638815,10.874452,dares
-10.5515375,23.07485,-9.395309,pressure
5.511382,18.880316,15.194635,trimmed
-9.013285,4.1107755,-3.2564156,contrivances
3.7320075,8.599843,-12.735857,throes
3.0574095,18.725788,-8.793354,spaces
-24.093681,1.2712983,-2.0921323,fetching
5.401845,13.584322,2.4821217,shivering
-9.605068,3.6007886,13.035177,spaniard
-9.009644,-11.685306,-2.2536447,proving
-0.9147415,19.204317,10.067948,cafe
-23.854204,0.33081865,-4.820956,enabled
9.387228,25.756845,5.361546,swarthy
13.237854,17.650414,-8.143098,verdure
5.24772,3.8484952,1.1924499,repast
-31.223171,6.208765,-3.488262,holidays
29.366705,-4.6124296,-7.184928,engravings
6.7727647,23.89433,9.062293,knotted
-8.826888,1.8654597,2.5839112,management
0.6335858,-13.980947,12.384687,promis
5.7198668,-13.182308,-8.139159,quickened
0.30282912,-14.315324,-12.477012,detestable
-21.12339,5.1325917,4.372846,purposely
-10.065582,-5.336931,-12.284346,interests
-16.011995,11.919724,-14.915363,warmer
-2.0667748,0.6106606,-17.53819,products
-14.373854,5.8498473,-8.587759,contracted
-1.6591592,24.378475,2.3519545,avenue
-9.75728,-15.271902,-1.8609006,indulged
-13.691914,-1.3335787,-14.500692,interchange
2.637911,-17.196463,7.27998,weepe
-21.452885,-6.926794,-6.734414,quickness
10.295514,-10.162733,-20.544199,lain
0.62125427,7.6242104,-0.8337373,brigands
-8.263114,3.8516498,-4.031814,peculiarities
11.674345,19.73213,-7.4483094,hues
9.033638,-2.124236,22.552498,mur
3.634359,-14.890274,-7.9712415,debate
9.231772,-2.4451652,21.55926,actus
-4.9480104,3.7184367,5.502287,burying
-27.448631,-5.206064,-3.1741502,indisposition
-32.43366,6.481251,-4.5002522,longest
-14.216215,11.031805,0.55534726,demanding
0.45341215,10.084402,5.2381396,destination
-26.567463,-6.2985244,-2.628589,gratifying
-11.941825,5.0001736,-19.560051,attractive
11.638009,-12.978822,0.7604625,agreement
-26.020376,11.93465,0.28999957,resolutely
-8.897805,1.6477073,-6.9061627,regards
1.2107431,30.135971,1.6504141,lengthwise
0.7219435,3.7711499,-2.3203273,richly
-13.597073,-13.459616,0.9663223,surmise
-3.6056304,-2.7287211,-10.825436,reminiscence
6.0168533,4.3589706,10.543197,clutch
-25.299835,-5.269762,-3.7738147,respecting
5.741873,28.75054,1.3781945,perpendicular
-24.020445,9.934603,4.313386,amendment
-5.094665,15.743819,7.364044,handled
-23.207596,-2.4163415,-7.0047355,compliance
-7.025902,7.4858017,-1.8431139,stranded
7.3886228,14.3664875,4.2938666,hoops
-5.498755,0.67580116,14.59662,hereabouts
-3.8638494,-2.5855064,8.69024,salted
-18.168411,-5.3404713,-7.549898,affectation
-25.286022,-2.8377833,-5.586152,imaginary
-18.155396,-9.191257,4.7661567,considerate
-1.8978066,9.958213,-12.856971,elastic
-9.250768,-9.220622,-4.947226,limited
1.0878636,32.98815,1.4780153,hoisting
-9.049594,-0.52602774,-4.320947,lurks
5.632357,21.169443,-9.74546,surging
10.638106,9.190107,-6.1681314,mournful
-1.3297487,-8.599604,-5.408304,discharged
-9.728707,-13.665701,-3.5301936,effectually
-4.8646293,-19.388916,-1.2305024,acquit
4.104115,9.756786,-2.0919366,brawny
6.3158445,16.406496,5.568388,barbs
-13.635697,-15.320547,-2.3140094,commendation
-23.568073,-3.6579323,-7.4308524,warmest
-24.614922,-1.1520569,1.5946529,resolving
-12.137351,-7.7137322,-7.6630435,declares
-4.171496,-6.5920534,0.043389834,disputing
0.4333002,-17.115915,8.842151,returne
-9.949929,-21.445232,-4.2504854,forgave
-8.00363,9.794082,10.854665,manxman
-3.0924475,-1.6060485,-13.436403,adoration
-19.08327,9.360567,-3.4675848,marking
3.5475156,-13.057755,-9.665337,drunkenness
-11.5936985,13.8438635,1.9245737,dimensions
-8.4686,-1.4515861,-12.044249,purport
2.645575,-1.986948,26.290163,octavo
-13.942065,-12.17458,7.269639,checking
-0.2772946,0.24382272,-10.3302,adventurous
2.5953424,28.443094,4.5177274,tackle
-1.3052491,-0.83334893,-9.381936,hercules
1.2774059,11.258263,15.748959,button
-24.867632,-13.224215,10.414708,contradicted
-16.089159,-10.213237,-5.599506,opportunities
